year,month,location,wholesale_price,retail_price
2018,11,Keppetipola,,
2018,11,Kurunegala,,100.50
2018,11,Ampara,,124.00
2018,11,Matale,,
2018,11,Vavuniya,62.25,100.00
2018,11,Mannar,,90.00
2018,11,Trinco,,
2018,11,Matara,63.33,110.00
2018,11,Bandarawela,,
2018,11,Dehiattakandiya,,88.33
2018,11,Nikaweratiya,,
2018,11,Embilipitiya,,109.74
2018,11,Dabulla,44.85,89.50
2018,11,Hanguranketha,64.31,89.81
2018,11,Galle,,98.33
2018,11,Thabuththegama,33.00,76.88
2018,11,Thissamaharama,53.58,78.17
2018,11,Kandy,57.75,105.00
2018,11,Polonnaruwa,,130.00
2018,11,Galenbidunuwewa,,
2018,11,Kilinochchi,,
2018,11,Kegalle,,120.50
2018,11,Nuwara Eliya,52.00,116.00
2018,11,Rathnapura,88.75,130.00
2018,11,Mullathivu,,86.67
2018,11,Jaffna,,
2018,11,Puttalam,45.25,106.00
2018,11,Gampaha,,115.00
2018,11,Kaluthara,,114.00
2018,11,Batticaloa,,72.50
2018,11,Meegoda,57.00,118.00
2018,11,Badulla,65.50,111.00
2018,11,Hambanthota,46.25,70.58
2018,11,Monaragala,77.50,128.33
2018,11,Colombo,51.98,135.49
2018,11,Veyangoda,,
2018,11,Anuradapuraya,,95.00
2018,12,Keppetipola,,
2018,12,Kurunegala,,72.83
2018,12,Ampara,,97.60
2018,12,Matale,,
2018,12,Vavuniya,40.80,79.20
2018,12,Mannar,,
2018,12,Trinco,80.00,98.33
2018,12,Matara,63.33,112.00
2018,12,Bandarawela,,
2018,12,Dehiattakandiya,,57.50
2018,12,Nikaweratiya,,47.50
2018,12,Embilipitiya,,71.75
2018,12,Dabulla,32.36,72.80
2018,12,Hanguranketha,48.40,68.00
2018,12,Galle,,87.20
2018,12,Thabuththegama,24.75,61.00
2018,12,Thissamaharama,40.75,67.20
2018,12,Kandy,39.36,74.40
2018,12,Polonnaruwa,,
2018,12,Galenbidunuwewa,,
2018,12,Kilinochchi,,
2018,12,Kegalle,,77.20
2018,12,Nuwara Eliya,41.40,68.67
2018,12,Rathnapura,69.00,100.00
2018,12,Mullathivu,,78.89
2018,12,Jaffna,,
2018,12,Puttalam,23.20,70.40
2018,12,Gampaha,,87.20
2018,12,Kaluthara,,71.20
2018,12,Batticaloa,,62.17
2018,12,Meegoda,36.73,86.40
2018,12,Badulla,42.80,104.80
2018,12,Hambanthota,30.40,50.00
2018,12,Monaragala,44.00,82.67
2018,12,Colombo,32.75,110.88
2018,12,Veyangoda,,
2018,12,Anuradapuraya,,76.80
2019,1,Keppetipola,,71.69
2019,1,Kurunegala,,80.00
2019,1,Ampara,,107.50
2019,1,Matale,,
2019,1,Vavuniya,45.00,72.67
2019,1,Mannar,,
2019,1,Trinco,67.50,91.67
2019,1,Matara,,
2019,1,Bandarawela,,
2019,1,Dehiattakandiya,,63.75
2019,1,Nikaweratiya,,
2019,1,Embilipitiya,,90.42
2019,1,Dabulla,33.10,68.50
2019,1,Hanguranketha,43.50,60.50
2019,1,Galle,,88.50
2019,1,Thabuththegama,22.45,66.88
2019,1,Thissamaharama,47.71,65.75
2019,1,Kandy,44.50,85.00
2019,1,Polonnaruwa,,
2019,1,Galenbidunuwewa,,
2019,1,Kilinochchi,30.00,64.50
2019,1,Kegalle,,87.00
2019,1,Nuwara Eliya,33.50,76.00
2019,1,Rathnapura,81.25,101.25
2019,1,Mullathivu,,
2019,1,Jaffna,,
2019,1,Puttalam,26.25,68.00
2019,1,Gampaha,,110.00
2019,1,Kaluthara,,79.00
2019,1,Batticaloa,,48.89
2019,1,Meegoda,42.00,96.00
2019,1,Badulla,59.00,101.33
2019,1,Hambanthota,47.25,73.00
2019,1,Monaragala,57.78,103.33
2019,1,Colombo,38.44,100.80
2019,1,Veyangoda,,
2019,1,Anuradapuraya,,69.00
2019,2,Keppetipola,,70.17
2019,2,Kurunegala,,57.50
2019,2,Ampara,,87.50
2019,2,Matale,,
2019,2,Vavuniya,43.00,67.00
2019,2,Mannar,,
2019,2,Trinco,60.83,77.83
2019,2,Matara,,
2019,2,Bandarawela,,
2019,2,Dehiattakandiya,,80.00
2019,2,Nikaweratiya,,
2019,2,Embilipitiya,,99.46
2019,2,Dabulla,18.10,45.00
2019,2,Hanguranketha,33.50,48.75
2019,2,Galle,,72.50
2019,2,Thabuththegama,20.00,58.75
2019,2,Thissamaharama,40.75,55.50
2019,2,Kandy,31.00,66.00
2019,2,Polonnaruwa,,67.50
2019,2,Galenbidunuwewa,,
2019,2,Kilinochchi,,64.00
2019,2,Kegalle,,81.00
2019,2,Nuwara Eliya,37.50,76.00
2019,2,Rathnapura,61.67,81.67
2019,2,Mullathivu,,
2019,2,Jaffna,,
2019,2,Puttalam,19.50,68.00
2019,2,Gampaha,,86.50
2019,2,Kaluthara,,67.33
2019,2,Batticaloa,,40.42
2019,2,Meegoda,31.50,88.00
2019,2,Badulla,35.00,87.00
2019,2,Hambanthota,25.80,41.00
2019,2,Monaragala,35.00,67.50
2019,2,Colombo,32.05,91.22
2019,2,Veyangoda,,
2019,2,Anuradapuraya,,72.00
2019,3,Keppetipola,,69.58
2019,3,Kurunegala,,67.50
2019,3,Ampara,,102.00
2019,3,Matale,,
2019,3,Vavuniya,33.00,68.50
2019,3,Mannar,,
2019,3,Trinco,55.00,67.08
2019,3,Matara,53.33,72.50
2019,3,Bandarawela,,
2019,3,Dehiattakandiya,,60.00
2019,3,Nikaweratiya,,
2019,3,Embilipitiya,,89.88
2019,3,Dabulla,21.15,55.00
2019,3,Hanguranketha,27.60,43.00
2019,3,Galle,,78.67
2019,3,Thabuththegama,21.00,60.00
2019,3,Thissamaharama,33.75,54.00
2019,3,Kandy,30.50,71.50
2019,3,Polonnaruwa,,69.25
2019,3,Galenbidunuwewa,,
2019,3,Kilinochchi,,99.00
2019,3,Kegalle,,65.75
2019,3,Nuwara Eliya,32.75,70.50
2019,3,Rathnapura,53.75,73.75
2019,3,Mullathivu,,74.17
2019,3,Jaffna,,
2019,3,Puttalam,18.25,56.00
2019,3,Gampaha,,84.00
2019,3,Kaluthara,,66.00
2019,3,Batticaloa,,51.04
2019,3,Meegoda,31.00,79.00
2019,3,Badulla,37.25,73.00
2019,3,Hambanthota,30.21,46.00
2019,3,Monaragala,44.58,83.33
2019,3,Colombo,26.67,92.39
2019,3,Veyangoda,,
2019,3,Anuradapuraya,,70.00
2019,4,Keppetipola,,85.20
2019,4,Kurunegala,,84.40
2019,4,Ampara,,117.60
2019,4,Matale,,
2019,4,Vavuniya,162.20,73.60
2019,4,Mannar,,57.00
2019,4,Trinco,66.10,84.67
2019,4,Matara,51.88,73.75
2019,4,Bandarawela,,
2019,4,Dehiattakandiya,,64.80
2019,4,Nikaweratiya,,69.50
2019,4,Embilipitiya,,104.86
2019,4,Dabulla,42.12,80.40
2019,4,Hanguranketha,,
2019,4,Galle,,86.80
2019,4,Thabuththegama,35.00,87.00
2019,4,Thissamaharama,41.25,66.60
2019,4,Kandy,46.20,86.40
2019,4,Polonnaruwa,,79.40
2019,4,Galenbidunuwewa,,
2019,4,Kilinochchi,,100.80
2019,4,Kegalle,,88.00
2019,4,Nuwara Eliya,43.00,79.20
2019,4,Rathnapura,73.00,93.00
2019,4,Mullathivu,,82.67
2019,4,Jaffna,,
2019,4,Puttalam,27.60,71.60
2019,4,Gampaha,,108.00
2019,4,Kaluthara,,78.40
2019,4,Batticaloa,,43.75
2019,4,Meegoda,51.87,102.27
2019,4,Badulla,55.80,108.40
2019,4,Hambanthota,33.20,52.00
2019,4,Monaragala,65.00,108.00
2019,4,Colombo,40.08,104.82
2019,4,Veyangoda,,
2019,4,Anuradapuraya,,88.67
2019,5,Keppetipola,,108.75
2019,5,Kurunegala,,77.50
2019,5,Ampara,,123.75
2019,5,Matale,,
2019,5,Vavuniya,63.83,78.83
2019,5,Mannar,,81.00
2019,5,Trinco,,
2019,5,Matara,83.75,116.25
2019,5,Bandarawela,,
2019,5,Dehiattakandiya,,108.00
2019,5,Nikaweratiya,,90.00
2019,5,Embilipitiya,,116.17
2019,5,Dabulla,34.00,78.00
2019,5,Hanguranketha,,
2019,5,Galle,,102.00
2019,5,Thabuththegama,42.50,105.00
2019,5,Thissamaharama,65.00,95.50
2019,5,Kandy,50.00,95.00
2019,5,Polonnaruwa,,110.63
2019,5,Galenbidunuwewa,,
2019,5,Kilinochchi,,109.00
2019,5,Kegalle,,89.00
2019,5,Nuwara Eliya,47.75,76.50
2019,5,Rathnapura,76.25,96.25
2019,5,Mullathivu,,75.00
2019,5,Jaffna,,
2019,5,Puttalam,34.50,88.00
2019,5,Gampaha,,151.00
2019,5,Kaluthara,,
2019,5,Batticaloa,,44.17
2019,5,Meegoda,53.50,114.00
2019,5,Badulla,77.00,125.00
2019,5,Hambanthota,46.50,68.00
2019,5,Monaragala,77.78,130.00
2019,5,Colombo,46.38,127.81
2019,5,Veyangoda,,
2019,5,Anuradapuraya,,95.00
2019,6,Keppetipola,,101.67
2019,6,Kurunegala,,77.50
2019,6,Ampara,,110.00
2019,6,Matale,,
2019,6,Vavuniya,45.83,67.00
2019,6,Mannar,,93.00
2019,6,Trinco,,
2019,6,Matara,64.38,90.63
2019,6,Bandarawela,,
2019,6,Dehiattakandiya,,108.00
2019,6,Nikaweratiya,,
2019,6,Embilipitiya,,93.02
2019,6,Dabulla,30.15,74.00
2019,6,Hanguranketha,,
2019,6,Galle,,102.00
2019,6,Thabuththegama,,
2019,6,Thissamaharama,53.25,75.00
2019,6,Kandy,40.75,71.00
2019,6,Polonnaruwa,,88.75
2019,6,Galenbidunuwewa,,
2019,6,Kilinochchi,,77.00
2019,6,Kegalle,,86.00
2019,6,Nuwara Eliya,36.00,67.50
2019,6,Rathnapura,71.25,91.25
2019,6,Mullathivu,,
2019,6,Jaffna,,
2019,6,Puttalam,26.00,84.00
2019,6,Gampaha,,
2019,6,Kaluthara,,
2019,6,Batticaloa,,54.17
2019,6,Meegoda,42.50,95.00
2019,6,Badulla,53.00,102.00
2019,6,Hambanthota,34.75,64.00
2019,6,Monaragala,67.50,110.00
2019,6,Colombo,37.13,108.43
2019,6,Veyangoda,,
2019,6,Anuradapuraya,,85.00
2019,7,Keppetipola,,87.92
2019,7,Kurunegala,,73.33
2019,7,Ampara,,110.00
2019,7,Matale,,
2019,7,Vavuniya,38.50,50.53
2019,7,Mannar,,94.00
2019,7,Trinco,,
2019,7,Matara,53.75,90.00
2019,7,Bandarawela,,
2019,7,Dehiattakandiya,,97.00
2019,7,Nikaweratiya,,
2019,7,Embilipitiya,,47.25
2019,7,Dabulla,29.60,72.00
2019,7,Hanguranketha,40.33,50.97
2019,7,Galle,,77.60
2019,7,Thabuththegama,23.78,44.75
2019,7,Thissamaharama,47.60,68.00
2019,7,Kandy,38.20,69.60
2019,7,Polonnaruwa,,86.00
2019,7,Galenbidunuwewa,,
2019,7,Kilinochchi,,88.80
2019,7,Kegalle,,75.60
2019,7,Nuwara Eliya,35.00,64.00
2019,7,Rathnapura,74.00,94.00
2019,7,Mullathivu,,
2019,7,Jaffna,,
2019,7,Puttalam,25.20,75.20
2019,7,Gampaha,,
2019,7,Kaluthara,,112.67
2019,7,Batticaloa,,57.33
2019,7,Meegoda,37.00,101.60
2019,7,Badulla,42.60,87.20
2019,7,Hambanthota,31.40,56.00
2019,7,Monaragala,52.50,101.67
2019,7,Colombo,31.30,104.82
2019,7,Veyangoda,,
2019,7,Anuradapuraya,,77.60
2019,8,Keppetipola,,86.04
2019,8,Kurunegala,,63.33
2019,8,Ampara,,
2019,8,Matale,,
2019,8,Vavuniya,30.00,87.50
2019,8,Mannar,,94.50
2019,8,Trinco,,
2019,8,Matara,58.67,81.33
2019,8,Bandarawela,,
2019,8,Dehiattakandiya,,67.50
2019,8,Nikaweratiya,,
2019,8,Embilipitiya,,76.12
2019,8,Dabulla,30.80,69.00
2019,8,Hanguranketha,45.90,55.75
2019,8,Galle,,77.25
2019,8,Thabuththegama,23.50,45.75
2019,8,Thissamaharama,,
2019,8,Kandy,40.50,73.00
2019,8,Polonnaruwa,,
2019,8,Galenbidunuwewa,,
2019,8,Kilinochchi,,
2019,8,Kegalle,,74.50
2019,8,Nuwara Eliya,41.75,80.50
2019,8,Rathnapura,65.83,88.13
2019,8,Mullathivu,,
2019,8,Jaffna,,
2019,8,Puttalam,26.50,80.00
2019,8,Gampaha,,
2019,8,Kaluthara,,103.75
2019,8,Batticaloa,,43.33
2019,8,Meegoda,39.44,104.00
2019,8,Badulla,,
2019,8,Hambanthota,32.00,56.00
2019,8,Monaragala,,
2019,8,Colombo,36.81,100.13
2019,8,Veyangoda,,
2019,8,Anuradapuraya,,76.00
2019,9,Keppetipola,,89.33
2019,9,Kurunegala,,
2019,9,Ampara,,
2019,9,Matale,,
2019,9,Vavuniya,38.00,81.60
2019,9,Mannar,,108.00
2019,9,Trinco,,
2019,9,Matara,56.40,72.80
2019,9,Bandarawela,,
2019,9,Dehiattakandiya,,84.20
2019,9,Nikaweratiya,,77.50
2019,9,Embilipitiya,,92.50
2019,9,Dabulla,27.68,71.20
2019,9,Hanguranketha,62.88,63.40
2019,9,Galle,,91.30
2019,9,Thabuththegama,28.40,55.00
2019,9,Thissamaharama,,
2019,9,Kandy,44.00,84.00
2019,9,Polonnaruwa,,87.00
2019,9,Galenbidunuwewa,,
2019,9,Kilinochchi,,
2019,9,Kegalle,,79.60
2019,9,Nuwara Eliya,35.40,64.00
2019,9,Rathnapura,72.33,92.33
2019,9,Mullathivu,,110.00
2019,9,Jaffna,,
2019,9,Puttalam,35.00,95.20
2019,9,Gampaha,,114.67
2019,9,Kaluthara,,104.53
2019,9,Batticaloa,,43.50
2019,9,Meegoda,45.20,114.40
2019,9,Badulla,,
2019,9,Hambanthota,42.50,66.00
2019,9,Monaragala,62.50,110.42
2019,9,Colombo,43.95,108.12
2019,9,Veyangoda,,
2019,9,Anuradapuraya,,77.60
2019,10,Keppetipola,,96.67
2019,10,Kurunegala,,77.78
2019,10,Ampara,,95.00
2019,10,Matale,,
2019,10,Vavuniya,58.00,104.00
2019,10,Mannar,,108.00
2019,10,Trinco,,
2019,10,Matara,46.00,63.00
2019,10,Bandarawela,,
2019,10,Dehiattakandiya,,81.00
2019,10,Nikaweratiya,,71.25
2019,10,Embilipitiya,,97.00
2019,10,Dabulla,25.70,62.50
2019,10,Hanguranketha,40.10,56.00
2019,10,Galle,,90.00
2019,10,Thabuththegama,18.90,52.88
2019,10,Thissamaharama,24.86,58.11
2019,10,Kandy,38.75,72.00
2019,10,Polonnaruwa,,76.00
2019,10,Galenbidunuwewa,,
2019,10,Kilinochchi,,
2019,10,Kegalle,,87.50
2019,10,Nuwara Eliya,28.75,58.00
2019,10,Rathnapura,80.00,105.00
2019,10,Mullathivu,,97.17
2019,10,Jaffna,,
2019,10,Puttalam,26.75,82.00
2019,10,Gampaha,,101.67
2019,10,Kaluthara,,112.00
2019,10,Batticaloa,,43.50
2019,10,Meegoda,39.75,111.00
2019,10,Badulla,47.33,93.33
2019,10,Hambanthota,36.00,59.50
2019,10,Monaragala,62.50,90.00
2019,10,Colombo,33.13,107.30
2019,10,Veyangoda,,
2019,10,Anuradapuraya,,71.00
2019,11,Keppetipola,,90.00
2019,11,Kurunegala,,108.75
2019,11,Ampara,,101.93
2019,11,Matale,,
2019,11,Vavuniya,51.00,103.00
2019,11,Mannar,,108.00
2019,11,Trinco,,78.67
2019,11,Matara,63.33,80.00
2019,11,Bandarawela,,
2019,11,Dehiattakandiya,,77.00
2019,11,Nikaweratiya,,90.00
2019,11,Embilipitiya,,111.50
2019,11,Dabulla,35.70,78.50
2019,11,Hanguranketha,58.50,74.00
2019,11,Galle,,95.00
2019,11,Thabuththegama,30.80,60.75
2019,11,Thissamaharama,45.32,61.19
2019,11,Kandy,50.75,91.00
2019,11,Polonnaruwa,,95.50
2019,11,Galenbidunuwewa,,
2019,11,Kilinochchi,,
2019,11,Kegalle,,100.00
2019,11,Nuwara Eliya,43.25,79.00
2019,11,Rathnapura,87.81,110.75
2019,11,Mullathivu,,102.00
2019,11,Jaffna,58.00,80.50
2019,11,Puttalam,39.75,88.00
2019,11,Gampaha,,115.56
2019,11,Kaluthara,,133.00
2019,11,Batticaloa,,57.33
2019,11,Meegoda,53.25,123.00
2019,11,Badulla,50.75,87.00
2019,11,Hambanthota,43.33,66.67
2019,11,Monaragala,72.50,123.75
2019,11,Colombo,47.63,116.84
2019,11,Veyangoda,,
2019,11,Anuradapuraya,,86.00
2019,12,Keppetipola,,90.00
2019,12,Kurunegala,,118.33
2019,12,Ampara,,161.00
2019,12,Matale,,
2019,12,Vavuniya,76.40,128.80
2019,12,Mannar,,108.00
2019,12,Trinco,,84.00
2019,12,Matara,104.40,124.00
2019,12,Bandarawela,,
2019,12,Dehiattakandiya,,126.00
2019,12,Nikaweratiya,,142.00
2019,12,Embilipitiya,,152.80
2019,12,Dabulla,84.00,134.40
2019,12,Hanguranketha,96.00,118.40
2019,12,Galle,,123.60
2019,12,Thabuththegama,71.43,100.60
2019,12,Thissamaharama,59.21,76.93
2019,12,Kandy,88.40,134.40
2019,12,Polonnaruwa,,140.80
2019,12,Galenbidunuwewa,,
2019,12,Kilinochchi,,
2019,12,Kegalle,,147.60
2019,12,Nuwara Eliya,91.40,135.60
2019,12,Rathnapura,116.50,142.00
2019,12,Mullathivu,,
2019,12,Jaffna,,80.00
2019,12,Puttalam,84.33,138.00
2019,12,Gampaha,,156.20
2019,12,Kaluthara,,159.20
2019,12,Batticaloa,,50.67
2019,12,Meegoda,91.25,156.40
2019,12,Badulla,78.00,125.20
2019,12,Hambanthota,77.80,110.40
2019,12,Monaragala,102.50,140.00
2019,12,Colombo,88.50,152.22
2019,12,Veyangoda,,
2019,12,Anuradapuraya,,142.40
2020,1,Keppetipola,,
2020,1,Kurunegala,,158.75
2020,1,Ampara,,144.00
2020,1,Matale,,
2020,1,Vavuniya,,130.00
2020,1,Mannar,,
2020,1,Trinco,,105.33
2020,1,Matara,87.00,109.00
2020,1,Bandarawela,,
2020,1,Dehiattakandiya,,123.00
2020,1,Nikaweratiya,,160.83
2020,1,Embilipitiya,,149.68
2020,1,Dabulla,54.00,114.00
2020,1,Hanguranketha,64.50,86.50
2020,1,Galle,,115.00
2020,1,Thabuththegama,48.57,81.25
2020,1,Thissamaharama,62.33,87.75
2020,1,Kandy,65.00,97.00
2020,1,Polonnaruwa,,138.00
2020,1,Galenbidunuwewa,,
2020,1,Kilinochchi,,
2020,1,Kegalle,,130.00
2020,1,Nuwara Eliya,55.75,97.50
2020,1,Rathnapura,116.00,134.00
2020,1,Mullathivu,,148.00
2020,1,Jaffna,,
2020,1,Puttalam,47.75,115.00
2020,1,Gampaha,,163.00
2020,1,Kaluthara,,209.00
2020,1,Batticaloa,,78.50
2020,1,Meegoda,61.50,122.50
2020,1,Badulla,93.00,151.00
2020,1,Hambanthota,64.00,82.00
2020,1,Monaragala,102.50,160.00
2020,1,Colombo,73.05,151.37
2020,1,Veyangoda,,
2020,1,Anuradapuraya,,125.00
2020,2,Keppetipola,,83.00
2020,2,Kurunegala,,107.08
2020,2,Ampara,,127.00
2020,2,Matale,,
2020,2,Vavuniya,,90.00
2020,2,Mannar,,
2020,2,Trinco,,94.00
2020,2,Matara,65.00,82.00
2020,2,Bandarawela,,
2020,2,Dehiattakandiya,,103.00
2020,2,Nikaweratiya,,100.00
2020,2,Embilipitiya,,55.27
2020,2,Dabulla,25.60,71.00
2020,2,Hanguranketha,47.50,66.00
2020,2,Galle,,100.00
2020,2,Thabuththegama,22.86,50.56
2020,2,Thissamaharama,59.78,62.25
2020,2,Kandy,43.25,85.00
2020,2,Polonnaruwa,,100.50
2020,2,Galenbidunuwewa,,
2020,2,Kilinochchi,,
2020,2,Kegalle,,98.00
2020,2,Nuwara Eliya,29.25,70.00
2020,2,Rathnapura,70.50,100.00
2020,2,Mullathivu,,97.00
2020,2,Jaffna,,
2020,2,Puttalam,21.70,94.50
2020,2,Gampaha,,124.00
2020,2,Kaluthara,,131.00
2020,2,Batticaloa,,77.50
2020,2,Meegoda,36.25,89.00
2020,2,Badulla,64.00,110.00
2020,2,Hambanthota,51.75,87.00
2020,2,Monaragala,87.50,101.67
2020,2,Colombo,35.31,117.37
2020,2,Veyangoda,,
2020,2,Anuradapuraya,,95.00
2020,3,Keppetipola,,79.00
2020,3,Kurunegala,,78.33
2020,3,Ampara,,108.00
2020,3,Matale,,
2020,3,Vavuniya,,68.00
2020,3,Mannar,,
2020,3,Trinco,,94.00
2020,3,Matara,52.00,68.00
2020,3,Bandarawela,,
2020,3,Dehiattakandiya,,92.00
2020,3,Nikaweratiya,,60.83
2020,3,Embilipitiya,,42.05
2020,3,Dabulla,21.30,50.00
2020,3,Hanguranketha,35.00,54.00
2020,3,Galle,,80.00
2020,3,Thabuththegama,19.25,45.00
2020,3,Thissamaharama,31.50,60.50
2020,3,Kandy,30.00,76.00
2020,3,Polonnaruwa,,61.00
2020,3,Galenbidunuwewa,,
2020,3,Kilinochchi,,
2020,3,Kegalle,,68.00
2020,3,Nuwara Eliya,25.30,56.00
2020,3,Rathnapura,59.00,79.00
2020,3,Mullathivu,,84.00
2020,3,Jaffna,,
2020,3,Puttalam,15.50,79.00
2020,3,Gampaha,,102.00
2020,3,Kaluthara,,116.00
2020,3,Batticaloa,,53.50
2020,3,Meegoda,28.50,72.00
2020,3,Badulla,29.00,70.00
2020,3,Hambanthota,,
2020,3,Monaragala,,
2020,3,Colombo,23.14,92.57
2020,3,Veyangoda,,
2020,3,Anuradapuraya,,72.00
2020,4,Keppetipola,,
2020,4,Kurunegala,,
2020,4,Ampara,,
2020,4,Matale,,
2020,4,Vavuniya,,
2020,4,Mannar,,
2020,4,Trinco,,
2020,4,Matara,,
2020,4,Bandarawela,,
2020,4,Dehiattakandiya,,
2020,4,Nikaweratiya,,
2020,4,Embilipitiya,,
2020,4,Dabulla,,
2020,4,Hanguranketha,,
2020,4,Galle,,
2020,4,Thabuththegama,,
2020,4,Thissamaharama,,
2020,4,Kandy,,
2020,4,Polonnaruwa,,
2020,4,Galenbidunuwewa,,
2020,4,Kilinochchi,,
2020,4,Kegalle,,
2020,4,Nuwara Eliya,,
2020,4,Rathnapura,,
2020,4,Mullathivu,,
2020,4,Jaffna,,
2020,4,Puttalam,,
2020,4,Gampaha,,
2020,4,Kaluthara,,
2020,4,Batticaloa,,
2020,4,Meegoda,,
2020,4,Badulla,,
2020,4,Hambanthota,,
2020,4,Monaragala,,
2020,4,Colombo,,
2020,4,Veyangoda,,
2020,4,Anuradapuraya,,
2020,5,Keppetipola,,
2020,5,Kurunegala,,70.22
2020,5,Ampara,,
2020,5,Matale,,
2020,5,Vavuniya,,32.00
2020,5,Mannar,,
2020,5,Trinco,,56.00
2020,5,Matara,46.00,62.00
2020,5,Bandarawela,,
2020,5,Dehiattakandiya,,91.67
2020,5,Nikaweratiya,,78.33
2020,5,Embilipitiya,,71.11
2020,5,Dabulla,25.87,55.33
2020,5,Hanguranketha,48.33,62.67
2020,5,Galle,,83.33
2020,5,Thabuththegama,18.33,41.94
2020,5,Thissamaharama,31.00,56.00
2020,5,Kandy,49.00,96.00
2020,5,Polonnaruwa,,55.56
2020,5,Galenbidunuwewa,,
2020,5,Kilinochchi,,
2020,5,Kegalle,,88.67
2020,5,Nuwara Eliya,29.33,56.00
2020,5,Rathnapura,83.33,102.00
2020,5,Mullathivu,,52.00
2020,5,Jaffna,,
2020,5,Puttalam,22.50,90.00
2020,5,Gampaha,,
2020,5,Kaluthara,,120.00
2020,5,Batticaloa,,48.00
2020,5,Meegoda,43.67,102.78
2020,5,Badulla,46.67,93.33
2020,5,Hambanthota,29.00,51.33
2020,5,Monaragala,,
2020,5,Colombo,37.33,
2020,5,Veyangoda,,
2020,5,Anuradapuraya,,
2020,6,Keppetipola,,75.50
2020,6,Kurunegala,,83.67
2020,6,Ampara,,
2020,6,Matale,,
2020,6,Vavuniya,,68.00
2020,6,Mannar,,
2020,6,Trinco,,78.40
2020,6,Matara,58.00,73.60
2020,6,Bandarawela,,
2020,6,Dehiattakandiya,,88.00
2020,6,Nikaweratiya,,76.00
2020,6,Embilipitiya,,91.67
2020,6,Dabulla,33.16,69.60
2020,6,Hanguranketha,49.80,68.40
2020,6,Galle,,86.80
2020,6,Thabuththegama,30.24,59.40
2020,6,Thissamaharama,55.13,69.70
2020,6,Kandy,43.00,84.80
2020,6,Polonnaruwa,,72.67
2020,6,Galenbidunuwewa,,
2020,6,Kilinochchi,,
2020,6,Kegalle,,88.00
2020,6,Nuwara Eliya,39.20,58.00
2020,6,Rathnapura,81.40,93.20
2020,6,Mullathivu,,65.00
2020,6,Jaffna,,
2020,6,Puttalam,28.20,86.40
2020,6,Gampaha,,105.80
2020,6,Kaluthara,,112.00
2020,6,Batticaloa,,48.00
2020,6,Meegoda,45.80,104.80
2020,6,Badulla,54.80,102.80
2020,6,Hambanthota,41.60,70.00
2020,6,Monaragala,,
2020,6,Colombo,41.15,106.45
2020,6,Veyangoda,,
2020,6,Anuradapuraya,,
2020,7,Keppetipola,,82.00
2020,7,Kurunegala,,87.08
2020,7,Ampara,,
2020,7,Matale,,
2020,7,Vavuniya,,112.00
2020,7,Mannar,,
2020,7,Trinco,,84.00
2020,7,Matara,61.50,80.00
2020,7,Bandarawela,,
2020,7,Dehiattakandiya,,74.88
2020,7,Nikaweratiya,,81.50
2020,7,Embilipitiya,,91.67
2020,7,Dabulla,36.00,78.00
2020,7,Hanguranketha,51.00,65.00
2020,7,Galle,,72.50
2020,7,Thabuththegama,26.20,53.25
2020,7,Thissamaharama,46.50,68.61
2020,7,Kandy,43.00,88.00
2020,7,Polonnaruwa,,70.63
2020,7,Galenbidunuwewa,,
2020,7,Kilinochchi,,
2020,7,Kegalle,,86.50
2020,7,Nuwara Eliya,40.50,74.00
2020,7,Rathnapura,67.75,88.25
2020,7,Mullathivu,,
2020,7,Jaffna,,
2020,7,Puttalam,24.75,94.00
2020,7,Gampaha,,104.17
2020,7,Kaluthara,,111.00
2020,7,Batticaloa,,48.00
2020,7,Meegoda,43.65,101.00
2020,7,Badulla,56.00,107.00
2020,7,Hambanthota,41.50,67.50
2020,7,Monaragala,,
2020,7,Colombo,36.50,100.47
2020,7,Veyangoda,,
2020,7,Anuradapuraya,,80.00
2020,8,Keppetipola,,91.50
2020,8,Kurunegala,,80.00
2020,8,Ampara,,
2020,8,Matale,,
2020,8,Vavuniya,,112.00
2020,8,Mannar,,
2020,8,Trinco,,84.00
2020,8,Matara,68.80,88.00
2020,8,Bandarawela,,
2020,8,Dehiattakandiya,,99.47
2020,8,Nikaweratiya,,84.40
2020,8,Embilipitiya,,90.00
2020,8,Dabulla,27.48,76.00
2020,8,Hanguranketha,49.50,66.00
2020,8,Galle,,90.00
2020,8,Thabuththegama,20.32,49.50
2020,8,Thissamaharama,46.40,69.42
2020,8,Kandy,41.80,75.20
2020,8,Polonnaruwa,,81.00
2020,8,Galenbidunuwewa,,
2020,8,Kilinochchi,,
2020,8,Kegalle,,84.40
2020,8,Nuwara Eliya,40.00,74.00
2020,8,Rathnapura,72.80,94.40
2020,8,Mullathivu,,
2020,8,Jaffna,,
2020,8,Puttalam,21.70,88.65
2020,8,Gampaha,,107.98
2020,8,Kaluthara,,120.00
2020,8,Batticaloa,,48.00
2020,8,Meegoda,40.30,100.20
2020,8,Badulla,48.00,91.60
2020,8,Hambanthota,40.40,66.80
2020,8,Monaragala,,
2020,8,Colombo,37.50,107.05
2020,8,Veyangoda,,
2020,8,Anuradapuraya,,76.00
2020,9,Keppetipola,,
2020,9,Kurunegala,,
2020,9,Ampara,,
2020,9,Matale,,
2020,9,Vavuniya,,
2020,9,Mannar,,
